Year,Country,tas,pr
1992,KHM,27.44115833333333,137.44076666666666
1992,KIR,113.48479166666665,113.48479166666665
1992,KNA,25.495824999999996,235.48091666666667
1992,KOR,11.276174166666669,98.26718333333334
1992,LAO,131.88503333333333,131.88503333333333
1992,LBN,14.64968333333333,59.8430975
1992,LBR,25.305083333333332,182.1400166666667
1992,LCA,26.548108333333328,242.37004166666665
1992,LKA,26.84665,116.52831666666667
1992,MAC,22.585891666666665,211.99548333333334
1992,MDG,22.87565833333333,119.19395833333333
1992,MDV,27.992375000000006,160.75870833333335
1992,MEX,20.903725,63.69454166666666
1992,MHL,27.746516666666665,172.87195833333337
1992,MLT,19.011433333333333,31.96001916666667
1992,MMR,22.664566666666662,176.04100083333333
1992,MNE,8.941555833333334,74.27655
1992,MNP,27.74996666666667,551.8911666666667
1992,MOZ,24.38119166666667,56.41185000000001
1992,MSR,26.364841666666667,258.20524166666667
1992,MTQ,25.250191666666666,303.71675
1992,MUS,22.619049999999998,126.60481666666665
1992,MYS,25.59018333333333,202.23299999999998
1992,MYT,26.34464166666667,133.57593333333335
1992,NCL,21.9456,121.43548333333331
1992,NGA,26.513033333333336,92.03596083333332
1992,NIC,25.310466666666667,188.47406666666666
1992,NIU,24.483308333333337,160.87482500000002
1992,NLD,10.40716,67.66515833333334
1992,NPL,11.85183,83.80241916666668
1992,NRU,27.824991666666673,294.44975
1992,NZL,8.945357499999998,142.30575
1992,PAK,19.78007083333333,31.802455833333337
1992,PAN,25.847949999999997,182.78884166666668
1992,PER,19.830625,109.14245
1992,PHL,25.782133333333338,165.5565083333333
1992,PNG,25.233841666666663,223.83691666666667
1992,PRI,25.456658333333337,189.00084166666667
1992,PRY,22.790291666666672,121.4215
1992,PYF,24.464275,171.83414166666668
1992,REU,23.500474999999998,78.34001666666667
1992,ROM,9.088097500000002,43.26220833333334
1992,RUS,-6.121767500000001,35.01858333333333
1992,SAU,23.919366666666665,6.8444658333333335
1992,SDN,24.39705833333333,34.0754775
1992,SEN,28.26255833333333,50.34702833333333
1992,SGP,27.552058333333335,219.39958333333334
1992,SLB,25.67866666666666,248.61216666666664
1992,SLE,25.96919166666667,216.42038333333332
1992,SLV,24.358658333333334,148.5147125
1992,SOM,26.852474999999995,19.646385
1992,SRB,10.8860625,51.760425000000005
1992,SUR,25.544625,160.0889
1992,SVK,8.458898333333332,54.08019999999999
1992,SVN,9.750124166666666,111.30685833333332
1992,SYC,27.134208333333333,172.3338916666667
1992,THA,26.535533333333333,110.53786749999999
1992,TKL,28.342516666666665,248.19766666666666
1992,TLS,25.953033333333334,125.7651225
1992,TON,24.447216666666666,101.50615833333332
1992,TTO,26.04623333333333,124.30627500000001
1992,TUR,9.65097,43.99597083333333
1992,TUV,28.158558333333332,263.8344166666667
1992,TZA,22.612674999999996,80.27322083333333
1992,UGA,22.667058333333333,93.81636666666667
1992,URY,17.520956666666667,111.17848333333335
1992,USA,7.047419166666667,56.55266666666666
1992,VCT,54.74326666666666,304.63630000000006
1992,VEN,25.323875,134.04484166666668
1992,VGB,26.174633333333333,212.7709583333333
1992,VNM,24.363550000000004,138.49613333333335
1992,VUT,23.599058333333335,169.42484166666668
1992,WLF,26.905516666666667,290.4035916666667
1992,WSM,27.068216666666668,262.1989833333334
1992,YEM,23.155925000000007,15.857331666666667
1992,ZAF,18.305525000000003,26.03139333333333
1992,ZAR,24.069758333333336,117.53615833333333
1992,ZMB,22.247725000000003,64.05287833333334
1993,ABW,28.338725,54.34222416666666
1993,AFG,12.905315,27.317929999999993
1993,AGO,21.791325,78.47827666666667
1993,AIA,26.208325,147.74340000000004
1993,ALB,11.5350175,69.83145
1993,ARG,14.470358333333332,48.06981666666667
1993,ASM,26.809974999999998,253.37765833333333
1993,ATG,26.539458333333332,216.89504166666669
1993,AUS,21.803066666666666,41.79028166666666
1993,AUT,6.737300833333332,92.32494166666667
1993,BEL,9.814103333333334,77.60202416666668
1993,BEN,27.517033333333334,80.07128333333331
1993,BFA,28.576683333333335,59.58222750000001
1993,BGD,24.734166666666663,221.7102858333334
1993,BGR,10.334133333333334,39.92835
1993,BHS,25.22815,110.94910833333334
1993,BIH,9.945806666666666,80.60400833333334
1993,BLZ,25.55283333333333,201.627375
1993,BMU,22.324975,125.0
1993,BOL,20.846058333333332,90.91453333333334
1993,BRA,25.024808333333336,141.61453333333336
1993,BRB,26.52911666666667,169.15594166666665
1993,BRN,25.538375,236.40865
1993,BTN,11.812400833333333,160.21930999999998
1993,CAF,23.281141666666667,111.14829583333335
1993,CAN,-6.323483333333335,37.906016666666666
1993,CHE,6.6305241666666666,130.1781333333333
1993,CHN,6.399662500000001,50.348144999999995
1993,CIV,26.395725,106.500975
1993,CMR,24.602475,135.54726666666667
1993,COG,24.31354166666667,126.34051666666666
1993,COK,24.145633333333336,143.97365
1993,COL,24.558825000000002,223.7340833333333
1993,COM,25.291758333333334,125.82076666666666
1993,CUB,25.601158333333334,107.71325833333333
1993,CYM,27.349983333333338,118.55822500000001
1993,CZE,8.116833333333332,53.32743333333334
1993,DEU,8.8363175,64.64321666666666
1993,DJI,27.461158333333334,26.27270333333333
1993,DMA,25.244083333333332,274.8460833333333
1993,DOM,24.05591666666666,116.32403333333332
1993,DZA,22.967725,5.518039166666667
1993,ESP,12.870534166666665,47.32969166666667
1993,FJI,23.670675000000003,215.97800833333335
1993,FRA,10.898290833333334,74.49344166666667
1993,GAB,24.7871,139.73113333333333
1993,GEO,5.66276,75.28037500000002
1993,GHA,27.423558333333332,90.45678333333332
1993,GIN,25.889375,129.82941583333334
1993,GLP,25.63739166666667,282.44225
1993,GMB,27.80028333333334,74.28106333333334
1993,GRC,13.626889999999998,42.1790775
1993,GRD,27.041641666666663,128.7414083333333
1993,GTM,23.753116666666667,221.81477500000003
1993,GUF,25.362458333333336,245.8501
1993,GUM,27.85343333333333,464.58981666666676
1993,GUY,25.380399999999998,217.67504166666671
1993,HND,23.903366666666667,198.69493333333332
1993,HRV,10.859093333333332,88.41587500000001
1993,HTI,24.77926666666666,125.30066666666666
1993,IDN,26.03969166666667,213.99808333333337
1993,IND,24.34120833333333,82.41651749999998
1993,ISR,19.371893333333333,17.406875833333334
1993,ITA,12.056321666666667,73.34761666666667
1993,JAM,25.213125,249.85836666666668
1993,JPN,10.563689166666666,160.50274166666665
1993,KEN,24.43201666666667,50.84960833333333
1993,KHM,27.240224999999995,120.56966333333334
1993,KIR,90.14199166666667,90.14199166666667
1993,KNA,25.629166666666666,200.21215833333335
1993,KOR,10.642291666666667,126.52896666666668
1993,LAO,125.66580333333336,125.66580333333336
1993,LBN,15.737097499999999,33.95767750000001
1993,LBR,25.358825,170.347095
1993,LCA,26.595316666666662,208.34308333333334
1993,LKA,26.824366666666666,149.62206666666665
1993,MAC,23.161933333333334,182.71193500000004
1993,MDG,23.628416666666663,116.96487499999996
1993,MDV,28.052400000000002,198.18994166666664
1993,MEX,21.179783333333333,63.70541499999999
1993,MHL,27.739575000000006,223.64075
1993,MLT,19.026508333333336,31.31873333333333
1993,MMR,22.959500000000006,155.47610416666666
1993,MNE,9.14251,81.22025000000001
1993,MNP,27.774974999999994,432.4410833333334
1993,MOZ,24.057475,79.23885333333334
1993,MSR,26.451149999999995,222.61837500000001
1993,MTQ,25.284008333333333,264.68558333333334
1993,MUS,22.83129166666667,195.85994166666663
1993,MYS,25.523,242.0623333333333
1993,MYT,26.17913333333334,110.37024916666667
1993,NCL,21.834333333333333,56.88464166666666
1993,NGA,26.953116666666663,90.76900499999999
1993,NIC,25.24399166666667,228.08651666666665
1993,NIU,24.26664166666667,166.86658333333335
1993,NLD,9.489463333333333,71.46155
1993,NPL,12.261205833333333,94.16219083333334
1993,NRU,27.71666666666667,320.31624999999997
1993,NZL,9.296305833333333,131.117
1993,PAK,20.4492175,19.895220833333333
1993,PAN,25.819950000000002,191.82855000000004
1993,PER,19.532641666666667,139.5421
1993,PHL,25.811891666666664,194.15966666666668
1993,PNG,25.189891666666664,209.29441666666665
1993,PRI,25.517,155.91041666666666
1993,PRY,23.333316666666665,78.74188333333332
1993,PYF,24.556758333333338,156.04896666666664
1993,REU,26.53076666666667,235.20185
1993,ROM,8.552814166666666,50.13055833333333
1993,RUS,-5.722797500000001,35.164725
1993,SAU,24.76855833333333,9.956821666666666
1993,SDN,23.888966666666672,35.1661125
1993,SEN,28.493974999999995,51.658205833333334
1993,SGP,27.610950000000003,219.8790416666667
1993,SLB,25.556083333333333,246.8300833333333
1993,SLE,26.118325,196.0164925
1993,SLV,24.210091666666667,182.05442000000002
1993,SOM,26.75876666666667,21.0588175
1993,SRB,10.428605,48.523175
1993,SUR,25.529341666666667,219.99219166666668
1993,SVK,7.852748333333333,51.79139166666666
1993,SVN,9.093765,106.40034750000001
1993,SYC,27.07578333333333,136.24927499999998
1993,THA,26.57545,110.94619416666667
1993,TKL,28.2687,257.4465833333333
1993,TLS,25.713916666666673,90.74023249999999
1993,TON,24.166083333333333,118.70710000000001
1993,TTO,26.503525,143.35739999999998
1993,TUR,10.469104166666666,41.61788416666667
1993,TUV,28.12075833333333,303.05125000000004
1993,TZA,22.444041666666664,72.90268499999999
1993,UGA,22.556874999999994,88.24905833333334
1993,URY,17.683165,122.55395
1993,USA,7.082420833333334,59.04463333333333
1993,VCT,54.95331666666666,273.41263333333336
1993,VEN,25.321083333333334,165.61598333333333
1993,VGB,26.47753333333333,176.928125
1993,VNM,24.361274999999996,135.00585833333332
1993,VUT,23.532,118.12681666666668
1993,WLF,26.680441666666667,261.70981666666665
1993,WSM,26.943883333333336,251.34017500000004
1993,YEM,23.522708333333338,13.590783333333334
1993,ZAF,18.325866666666666,36.61338333333333
1993,ZAR,23.846466666666668,117.35648333333334
1993,ZMB,21.89085,80.51008416666666
1994,ABW,28.43388333333333,51.79815083333333
1994,AFG,13.142707499999998,27.692009166666665
1994,AGO,21.719133333333335,75.16166083333334
1994,AIA,26.062475000000003,93.58116666666666
1994,ALB,12.410984999999998,78.45966666666666
1994,ARG,15.006952499999999,47.47831666666667
1994,ASM,26.71496666666667,300.98283333333336
1994,ATG,26.326458333333335,152.06633333333335
1994,AUS,21.729275,27.977292499999994
1994,AUT,7.9723250000000005,91.2143
1994,BEL,10.848387500000001,74.95409166666667
1994,BEN,27.30225833333333,95.49549083333333
1994,BFA,27.995583333333332,81.11069
1994,BGD,25.044441666666668,155.76376
1994,BGR,11.784194999999999,44.877204166666665
1994,BHS,25.769541666666665,101.08823333333335
1994,BIH,11.108668333333334,77.06908333333335
1994,BLZ,25.597424999999998,151.17406666666668
1994,BMU,22.38333333333333,125.0
1994,BOL,21.457683333333335,90.45003333333334
1994,BRA,25.131625,152.1586
1994,BRB,26.421166666666668,157.38628333333332
1994,BRN,25.656733333333335,236.80324999999996
1994,BTN,11.781755000000002,142.45981083333334
1994,CAF,24.2705,109.3914975
1994,CAN,-6.27396,38.956833333333336
1994,CHE,8.016411666666665,136.396375
1994,CHN,7.011859166666667,48.88696666666667
1994,CIV,26.376683333333332,108.74787666666667
1994,CMR,24.517183333333335,130.53934166666667
1994,COG,24.36304166666667,138.24805
1994,COK,24.06675,161.68370000000002
1994,COL,24.38618333333333,222.75725
1994,COM,25.611324999999997,132.27925833333333
1994,CUB,26.136908333333334,108.05116666666667
1994,CYM,27.633324999999996,101.40816666666666
1994,CZE,9.275123333333333,50.48069166666667
1994,DEU,10.1010775,64.85525833333334
1994,DJI,27.80583333333333,26.80500583333334
1994,DMA,24.791675,209.83269166666665
1994,DOM,24.535591666666665,98.09586666666667
1994,DZA,23.23013333333333,7.694884166666667
1994,ESP,13.956351666666668,42.03101999999999
1994,FJI,24.030191666666667,202.83505000000002
1994,FRA,11.71684,79.98323333333333
1994,GAB,24.820875,156.90966666666665
1994,GEO,6.456396666666667,64.77921666666667
1994,GHA,27.357075,92.58392416666668
1994,GIN,25.567558333333338,161.76992416666667
1994,GLP,25.34109166666666,207.39029166666668
1994,GMB,27.453733333333332,87.31331583333333
1994,GRC,14.63873583333333,56.44994833333333
1994,GRD,26.74165833333333,129.18299166666665
1994,GTM,23.897883333333336,182.01727499999996
1994,GUF,25.30158333333333,247.16003333333333
1994,GUM,27.40755,557.8609166666666
1994,GUY,25.31050833333333,192.629875
1994,HND,23.958541666666665,125.92461666666667
1994,HRV,12.143476666666665,82.5929
1994,HTI,25.312241666666665,89.08985
1994,IDN,25.971650000000007,212.96394999999998
1994,IND,24.2381,95.7757758333333
1994,ISR,19.960908333333332,32.06587333333333
1994,ITA,12.956545000000004,74.19659166666668
1994,JAM,25.75243333333334,146.49043333333336
1994,JPN,11.745355000000004,100.68761666666666
1994,KEN,24.471824999999995,56.989235
1994,KHM,27.577091666666664,194.2452908333333
1994,KIR,77.10110833333333,77.10110833333333
1994,KNA,25.429150000000003,134.481075
1994,KOR,12.21015,78.49424166666667
1994,LAO,167.25904083333336,167.25904083333336
1994,LBN,16.592186666666667,58.18694166666668
1994,LBR,25.284341666666666,198.30032833333337
1994,LCA,26.025866666666662,167.85520833333334
1994,LKA,26.941458333333333,153.59110833333332
1994,MAC,23.62261666666667,186.63343916666665
1994,MDG,22.936575,110.29725
1994,MDV,28.065525000000004,187.20415833333334
1994,MEX,21.364383333333333,52.654783333333334
1994,MHL,27.87975,221.50765
1994,MLT,19.748366666666666,38.99655166666667
1994,MMR,23.085608333333337,184.84245
1994,MNE,9.957413333333333,85.62961666666666
1994,MNP,27.374991666666663,491.97374999999994
1994,MOZ,23.858874999999998,67.263055
1994,MSR,26.23268333333333,155.8924583333333
1994,MTQ,24.775925,204.5553
1994,MUS,23.034499999999998,140.59021666666663
1994,MYS,25.585683333333336,260.32408333333336
1994,MYT,26.51471666666667,129.72219166666665
1994,NCL,21.704441666666664,65.71727500000001
1994,NGA,26.660675,100.371435
1994,NIC,25.285683333333335,156.22650000000002
1994,NIU,24.362475000000003,157.1745833333333
1994,NLD,10.449711666666667,75.079825
1994,NPL,12.6070875,101.16447083333333
1994,NRU,27.849975,308.52475
1994,NZL,9.631731666666667,150.39066666666665
1994,PAK,20.1686375,35.6005225
1994,PAN,25.73510833333333,218.09534166666666
1994,PER,19.665241666666667,144.71608333333333
1994,PHL,25.920575,183.541025
1994,PNG,25.00838333333333,208.46966666666663
1994,PRI,25.566799999999997,136.47135
1994,PRY,24.120991666666665,95.10626666666667
1994,PYF,24.601483333333334,140.66675833333335
1994,REU,24.78826666666667,159.00796666666668
1994,ROM,10.304845833333335,46.51446666666667
1994,RUS,-6.084547500000002,36.43121666666667
1994,SAU,25.174408333333332,5.019145
1994,SDN,25.68735,38.4127325
1994,SEN,27.985666666666663,65.085615
1994,SGP,27.751350000000002,193.73467499999995
1994,SLB,25.585416666666664,251.52391666666665
1994,SLE,25.82490833333333,202.06379333333334
1994,SLV,24.41644166666667,110.04575416666667
1994,SOM,26.803291666666667,22.73052083333334
1994,SRB,11.669128333333333,55.66064166666666
1994,SUR,25.305925,195.10356666666667
1994,SVK,9.068051666666666,62.64825
1994,SVN,10.397155,108.18931666666668
1994,SYC,27.266349999999992,171.48919166666667
1994,THA,26.64335833333334,139.41033666666667
1994,TKL,28.204425,234.2388666666666
1994,TLS,25.050524999999997,129.32105666666666
1994,TON,24.402758333333335,131.88129166666667
1994,TTO,26.32036666666666,131.32846666666669
1994,TUR,11.857261666666666,47.143334166666655
1994,TUV,28.31849166666667,244.23541666666665
1994,TZA,22.490508333333338,83.60069250000001
1994,UGA,22.483716666666666,107.32318333333332
1994,URY,18.110675,102.29630000000002
1994,USA,7.3605833333333335,55.63131666666666
1994,VCT,54.008316666666666,241.58095000000006
1994,VEN,25.190158333333333,163.0971333333333
1994,VGB,26.376908333333333,143.52911666666668
1994,VNM,24.657141666666664,175.30154166666668
1994,VUT,23.621733333333335,197.17769999999996
1994,WLF,26.818241666666665,263.5271666666667
1994,WSM,26.837716666666665,293.2510833333333
1994,YEM,23.72951666666667,12.8370375
1994,ZAF,17.708558333333333,31.954662499999994
1994,ZAR,24.098975,113.70134999999999
1994,ZMB,22.31645833333333,63.264824999999995
1995,ABW,28.62266666666666,85.146135
1995,AFG,13.124963333333332,24.636796666666665
1995,AGO,22.01855833333333,72.8463375
1995,AIA,26.10205833333333,125.49565000000001
1995,ALB,11.239455000000001,86.97745583333334
1995,ARG,14.381900000000002,39.62055833333333
1995,ASM,27.534983333333333,251.32640833333332
1995,ATG,26.520608333333332,195.6755916666667
1995,AUS,21.607808333333335,43.84118833333334
1995,AUT,6.749838333333334,99.90879166666667
1995,BEL,10.6440075,68.08920833333333
1995,BEN,27.550874999999994,96.48977249999997
1995,BFA,28.343025,63.80972166666666
1995,BGD,25.40425,196.25677500000003
1995,BGR,10.6202475,63.90295833333334
1995,BHS,25.325083333333335,141.43140833333334
1995,BIH,9.709546666666666,101.48910999999998
1995,BLZ,25.84738333333334,192.905975
1995,BMU,21.59998333333333,125.0
1995,BOL,21.258699999999997,64.60342666666666
1995,BRA,25.370649999999998,148.73555833333333
1995,BRB,26.673683333333333,187.66505833333335
1995,BRN,25.629691666666663,298.64508333333333
1995,BTN,11.99668,162.75240499999998
1995,CAF,24.962666666666667,114.76196083333332
1995,CAN,-6.237994166666668,37.711124999999996
1995,CHE,7.081365833333334,141.92298333333335
1995,CHN,6.800045833333335,47.44546416666666
1995,CIV,26.617716666666663,118.50058833333333
1995,CMR,24.713091666666667,121.06209333333334
1995,COG,24.591575000000002,132.580975
1995,COK,24.368933333333334,173.33697500000002
1995,COL,24.59575,229.3625916666667
1995,COM,25.61638333333333,111.85044999999998
1995,CUB,25.77746666666667,129.25592500000002
1995,CYM,27.649983333333328,131.84107500000002
1995,CZE,8.302524166666666,62.120758333333335
1995,DEU,9.379877500000001,63.983133333333335
1995,DJI,28.05576666666667,25.925146666666667
1995,DMA,25.20076666666667,274.19622499999997
1995,DOM,24.531716666666668,126.27168333333333
1995,DZA,23.296808333333335,6.439493333333332
1995,ESP,14.352236666666668,43.97195
1995,FJI,24.198708333333332,188.9828083333333
1995,FRA,11.805999999999997,72.9017
1995,GAB,25.127250000000004,149.06389666666666
1995,GEO,7.357463333333334,75.45811666666667
1995,GHA,27.644175,97.09108583333334
1995,GIN,25.896008333333327,141.35697916666666
1995,GLP,25.643199999999997,269.91637499999996
1995,GMB,27.788816666666662,75.64151333333335
1995,GRC,13.74669,53.851775
1995,GRD,26.93331666666666,150.19130833333335
1995,GTM,23.740441666666666,248.65060000000003
1995,GUF,25.762116666666667,187.66153333333332
